==============================================
        支撑轴力迭代中间数据
        导出时间：2026/9/7 16:03:24
==============================================


LC  Iter   Obj(mm)     F1 (N)        F2 (N)        F3 (N)        F4 (N)        F5 (N)        F6 (N)      maxM (N*m)    minM (N*m)     maxQ (N)      minQ (N)
11   442    3.6916   9.8720e+004   5.0000e+004   5.0000e+004   8.5347e+005   6.1103e+005   0.0000e+000   8.5202e+005  -6.3489e+005   4.5210e+005  -4.6824e+005
11   443    3.6916   9.8720e+004   5.0000e+004   5.0000e+004   8.5347e+005   6.1103e+005   0.0000e+000   8.5202e+005  -6.3489e+005   4.5210e+005  -4.6824e+005
11   444    3.6916   9.8720e+004   5.0000e+004   5.0000e+004   8.5347e+005   6.1103e+005   0.0000e+000   8.5202e+005  -6.3489e+005   4.5210e+005  -4.6824e+005
11   445    3.6916   9.8720e+004   5.0000e+004   5.0000e+004   8.5347e+005   6.1103e+005   0.0000e+000   8.5202e+005  -6.3489e+005   4.5210e+005  -4.6824e+005
11   446    3.6916   9.8720e+004   5.0000e+004   5.0000e+004   8.5347e+005   6.1103e+005   0.0000e+000   8.5202e+005  -6.3489e+005   4.5210e+005  -4.6824e+005
11   447    3.6916   9.8720e+004   5.0000e+004   5.0000e+004   8.5347e+005   6.1103e+005   0.0000e+000   8.5202e+005  -6.3489e+005   4.5210e+005  -4.6824e+005
11   448    3.6916   9.8720e+004   5.0000e+004   5.0000e+004   8.5347e+005   6.1103e+005   0.0000e+000   8.5202e+005  -6.3489e+005   4.5210e+005  -4.6824e+005
11   449    3.6916   9.8720e+004   5.0000e+004   5.0000e+004   8.5347e+005   6.1103e+005   0.0000e+000   8.5202e+005  -6.3489e+005   4.5210e+005  -4.6824e+005
11   450    3.6916   9.8720e+004   5.0000e+004   5.0000e+004   8.5347e+005   6.1103e+005   0.0000e+000   8.5202e+005  -6.3489e+005   4.5210e+005  -4.6824e+005
12   451    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   452    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   453    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   454    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   455    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   456    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   457    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   458    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   459    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   460    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   461    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   462    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   463    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   464    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   465    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   466    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   467    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   468    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   469    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   470    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   471    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   472    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   473    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   474    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   475    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   476    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   477    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   478    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   479    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   480    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   481    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   482    7.7908   6.8195e+004   5.0000e+004   5.0000e+004   8.4624e+005   1.0160e+006   0.0000e+000   1.1878e+006  -1.4805e+006   8.1932e+005  -4.9877e+005
12   483    7.7852   7.0307e+004   5.0000e+004   5.0000e+004   8.3370e+005   1.0279e+006   0.0000e+000   1.1646e+006  -1.4737e+006   8.2077e+005  -4.9665e+005
12   484    7.7852   7.0307e+004   5.0000e+004   5.0000e+004   8.3370e+005   1.0279e+006   0.0000e+000   1.1646e+006  -1.4737e+006   8.2077e+005  -4.9665e+005
12   485    7.7805   7.2065e+004   5.0000e+004   5.0000e+004   8.2326e+005   1.0378e+006   0.0000e+000   1.1452e+006  -1.4680e+006   8.2197e+005  -4.9490e+005
12   486    7.7659   7.7543e+004   5.0000e+004   5.0000e+004   7.9073e+005   1.0686e+006   0.0000e+000   1.0850e+006  -1.4504e+006   8.2572e+005  -4.8942e+005
12   487    7.7557   8.1378e+004   5.0000e+004   5.0000e+004   7.6796e+005   1.0901e+006   0.0000e+000   1.0428e+006  -1.4384e+006   8.2834e+005  -4.8558e+005
12   488    7.7557   8.1378e+004   5.0000e+004   5.0000e+004   7.6796e+005   1.0901e+006   0.0000e+000   1.0428e+006  -1.4384e+006   8.2834e+005  -4.8558e+005
12   489    7.7508   8.3212e+004   5.0000e+004   5.0000e+004   7.5706e+005   1.1004e+006   0.0000e+000   1.0287e+006  -1.4327e+006   8.2959e+005  -4.8375e+005
12   490    7.7508   8.3212e+004   5.0000e+004   5.0000e+004   7.5706e+005   1.1004e+006   0.0000e+000   1.0287e+006  -1.4327e+006   8.2959e+005  -4.8375e+005
12   491    7.7508   8.3212e+004   5.0000e+004   5.0000e+004   7.5706e+005   1.1004e+006   0.0000e+000   1.0287e+006  -1.4327e+006   8.2959e+005  -4.8375e+005
12   492    7.7508   8.3212e+004   5.0000e+004   5.0000e+004   7.5706e+005   1.1004e+006   0.0000e+000   1.0287e+006  -1.4327e+006   8.2959e+005  -4.8375e+005
12   493    7.7508   8.3212e+004   5.0000e+004   5.0000e+004   7.5706e+005   1.1004e+006   0.0000e+000   1.0287e+006  -1.4327e+006   8.2959e+005  -4.8375e+005
12   494    7.7508   8.3212e+004   5.0000e+004   5.0000e+004   7.5706e+005   1.1004e+006   0.0000e+000   1.0287e+006  -1.4327e+006   8.2959e+005  -4.8375e+005
12   495    7.7504   8.3377e+004   5.0000e+004   5.0000e+004   7.5608e+005   1.1014e+006   0.0000e+000   1.0299e+006  -1.4322e+006   8.2971e+005  -4.8358e+005
12   496    7.7504   8.3377e+004   5.0000e+004   5.0000e+004   7.5608e+005   1.1014e+006   0.0000e+000   1.0299e+006  -1.4322e+006   8.2971e+005  -4.8358e+005
12   497    7.7504   8.3377e+004   5.0000e+004   5.0000e+004   7.5608e+005   1.1014e+006   0.0000e+000   1.0299e+006  -1.4322e+006   8.2971e+005  -4.8358e+005
12   498    7.7503   8.3421e+004   5.0000e+004   5.0000e+004   7.5582e+005   1.1016e+006   0.0000e+000   1.0302e+006  -1.4321e+006   8.2974e+005  -4.8354e+005
12   499    7.7503   8.3421e+004   5.0000e+004   5.0000e+004   7.5582e+005   1.1016e+006   0.0000e+000   1.0302e+006  -1.4321e+006   8.2974e+005  -4.8354e+005
12   500    7.7503   8.3421e+004   5.0000e+004   5.0000e+004   7.5582e+005   1.1016e+006   0.0000e+000   1.0302e+006  -1.4321e+006   8.2974e+005  -4.8354e+005
12   501    7.7503   8.3421e+004   5.0000e+004   5.0000e+004   7.5582e+005   1.1016e+006   0.0000e+000   1.0302e+006  -1.4321e+006   8.2974e+005  -4.8354e+005
12   502    7.7503   8.3421e+004   5.0000e+004   5.0000e+004   7.5582e+005   1.1016e+006   0.0000e+000   1.0302e+006  -1.4321e+006   8.2974e+005  -4.8354e+005
12   503    7.7503   8.3425e+004   5.0000e+004   5.0000e+004   7.5580e+005   1.1016e+006   0.0000e+000   1.0302e+006  -1.4321e+006   8.2974e+005  -4.8354e+005
12   504    7.7503   8.3425e+004   5.0000e+004   5.0000e+004   7.5580e+005   1.1016e+006   0.0000e+000   1.0302e+006  -1.4321e+006   8.2974e+005  -4.8354e+005
12   505    7.7503   8.3427e+004   5.0000e+004   5.0000e+004   7.5579e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   506    7.7503   8.3427e+004   5.0000e+004   5.0000e+004   7.5579e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   507    7.7503   8.3427e+004   5.0000e+004   5.0000e+004   7.5579e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   508    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   509    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   510    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   511    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   512    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   513    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   514    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   515    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   516    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   517    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   518    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   519    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   520    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   521    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   522    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   523    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   524    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   525    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   526    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   527    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   528    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   529    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   530    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   531    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   532    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   533    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   534    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   535    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   536    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   537    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   538    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   539    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
12   540    7.7503   8.3428e+004   5.0000e+004   5.0000e+004   7.5578e+005   1.1017e+006   0.0000e+000   1.0302e+006  -1.4320e+006   8.2974e+005  -4.8353e+005
13   541    3.0659  -1.5048e+005   2.9903e+005   3.8361e+005   7.0710e+005  -4.8418e+004   1.3985e+006   8.1897e+005  -7.6039e+005   7.4887e+005  -6.3769e+005
13   542    3.0659  -1.5048e+005   2.9903e+005   3.8361e+005   7.0710e+005  -4.8418e+004   1.3985e+006   8.1897e+005  -7.6039e+005   7.4887e+005  -6.3769e+005
13   543    3.0659  -1.5048e+005   2.9903e+005   3.8361e+005   7.0710e+005  -4.8418e+004   1.3985e+006   8.1897e+005  -7.6039e+005   7.4887e+005  -6.3769e+005
13   544    2.8464   1.2914e+004   1.1751e+005   2.9966e+005   6.3823e+005   1.6463e+005   1.4018e+006   9.8281e+005  -7.1839e+005   7.9425e+005  -5.9558e+005
13   545    2.7458  -2.6669e+004   1.2226e+005   5.7172e+005   2.2046e+005   3.2345e+005   1.4474e+006   1.1196e+006  -6.8418e+005   8.1814e+005  -6.1730e+005
13   546    2.7458  -2.6669e+004   1.2226e+005   5.7172e+005   2.2046e+005   3.2345e+005   1.4474e+006   1.1196e+006  -6.8418e+005   8.1814e+005  -6.1730e+005
13   547    2.6100  -8.2598e+004   4.5938e+005   5.0000e+004   4.9397e+005   2.8195e+005   1.4837e+006   1.2224e+006  -6.8904e+005   8.4595e+005  -6.2582e+005
13   548    2.6100  -8.2598e+004   4.5938e+005   5.0000e+004   4.9397e+005   2.8195e+005   1.4837e+006   1.2224e+006  -6.8904e+005   8.4595e+005  -6.2582e+005
13   549    2.6100  -8.2598e+004   4.5938e+005   5.0000e+004   4.9397e+005   2.8195e+005   1.4837e+006   1.2224e+006  -6.8904e+005   8.4595e+005  -6.2582e+005
13   550    2.6100  -8.2598e+004   4.5938e+005   5.0000e+004   4.9397e+005   2.8195e+005   1.4837e+006   1.2224e+006  -6.8904e+005   8.4595e+005  -6.2582e+005
13   551    2.6100  -8.2598e+004   4.5938e+005   5.0000e+004   4.9397e+005   2.8195e+005   1.4837e+006   1.2224e+006  -6.8904e+005   8.4595e+005  -6.2582e+005
13   552    2.6100  -8.2598e+004   4.5938e+005   5.0000e+004   4.9397e+005   2.8195e+005   1.4837e+006   1.2224e+006  -6.8904e+005   8.4595e+005  -6.2582e+005
13   553    2.6100  -8.2598e+004   4.5938e+005   5.0000e+004   4.9397e+005   2.8195e+005   1.4837e+006   1.2224e+006  -6.8904e+005   8.4595e+005  -6.2582e+005
13   554    2.6100  -8.2598e+004   4.5938e+005   5.0000e+004   4.9397e+005   2.8195e+005   1.4837e+006   1.2224e+006  -6.8904e+005   8.4595e+005  -6.2582e+005
13   555    2.5907  -1.1255e+005   5.1596e+005   5.0000e+004   4.5669e+005   2.8110e+005   1.4997e+006   1.2424e+006  -6.8766e+005   8.5045e+005  -6.3732e+005
13   556    2.5907  -1.1255e+005   5.1596e+005   5.0000e+004   4.5669e+005   2.8110e+005   1.4997e+006   1.2424e+006  -6.8766e+005   8.5045e+005  -6.3732e+005
13   557    2.5590  -1.1041e+005   5.3713e+005   5.0000e+004   3.6218e+005   3.6057e+005   1.4997e+006   1.2923e+006  -6.7545e+005   8.5872e+005  -6.2905e+005
13   558    2.5590  -1.1041e+005   5.3713e+005   5.0000e+004   3.6218e+005   3.6057e+005   1.4997e+006   1.2923e+006  -6.7545e+005   8.5872e+005  -6.2905e+005
13   559    2.5590  -1.1041e+005   5.3713e+005   5.0000e+004   3.6218e+005   3.6057e+005   1.4997e+006   1.2923e+006  -6.7545e+005   8.5872e+005  -6.2905e+005
13   560    2.5416  -1.0922e+005   5.4902e+005   5.0000e+004   3.0912e+005   4.0528e+005   1.4996e+006   1.3201e+006  -6.6858e+005   8.6330e+005  -6.2432e+005
13   561    2.5416  -1.0922e+005   5.4902e+005   5.0000e+004   3.0912e+005   4.0528e+005   1.4996e+006   1.3201e+006  -6.6858e+005   8.6330e+005  -6.2432e+005
13   562    2.5416  -1.0922e+005   5.4902e+005   5.0000e+004   3.0912e+005   4.0528e+005   1.4996e+006   1.3201e+006  -6.6858e+005   8.6330e+005  -6.2432e+005
13   563    2.5416  -1.0922e+005   5.4902e+005   5.0000e+004   3.0912e+005   4.0528e+005   1.4996e+006   1.3201e+006  -6.6858e+005   8.6330e+005  -6.2432e+005
13   564    2.5416  -1.0922e+005   5.4902e+005   5.0000e+004   3.0912e+005   4.0528e+005   1.4996e+006   1.3201e+006  -6.6858e+005   8.6330e+005  -6.2432e+005
13   565    2.5416  -1.0922e+005   5.4902e+005   5.0000e+004   3.0912e+005   4.0528e+005   1.4996e+006   1.3201e+006  -6.6858e+005   8.6330e+005  -6.2432e+005
13   566    2.5416  -1.0922e+005   5.4902e+005   5.0000e+004   3.0912e+005   4.0528e+005   1.4996e+006   1.3201e+006  -6.6858e+005   8.6330e+005  -6.2432e+005
13   567    2.5416  -1.0922e+005   5.4902e+005   5.0000e+004   3.0912e+005   4.0528e+005   1.4996e+006   1.3201e+006  -6.6858e+005   8.6330e+005  -6.2432e+005
13   568    2.5416  -1.0922e+005   5.4902e+005   5.0000e+004   3.0912e+005   4.0528e+005   1.4996e+006   1.3201e+006  -6.6858e+005   8.6330e+005  -6.2432e+005
13   569    2.5392  -1.0906e+005   5.5061e+005   5.0000e+004   3.0200e+005   4.1128e+005   1.4996e+006   1.3239e+006  -6.6766e+005   8.6392e+005  -6.2369e+005
13   570    2.5392  -1.0906e+005   5.5061e+005   5.0000e+004   3.0200e+005   4.1128e+005   1.4996e+006   1.3239e+006  -6.6766e+005   8.6392e+005  -6.2369e+005
13   571    2.5392  -1.0906e+005   5.5061e+005   5.0000e+004   3.0200e+005   4.1128e+005   1.4996e+006   1.3239e+006  -6.6766e+005   8.6392e+005  -6.2369e+005
13   572    2.5392  -1.0906e+005   5.5061e+005   5.0000e+004   3.0200e+005   4.1128e+005   1.4996e+006   1.3239e+006  -6.6766e+005   8.6392e+005  -6.2369e+005
13   573    2.5392  -1.0906e+005   5.5061e+005   5.0000e+004   3.0200e+005   4.1128e+005   1.4996e+006   1.3239e+006  -6.6766e+005   8.6392e+005  -6.2369e+005
13   574    2.5392  -1.0906e+005   5.5061e+005   5.0000e+004   3.0200e+005   4.1128e+005   1.4996e+006   1.3239e+006  -6.6766e+005   8.6392e+005  -6.2369e+005
13   575    2.5392  -1.0906e+005   5.5061e+005   5.0000e+004   3.0200e+005   4.1128e+005   1.4996e+006   1.3239e+006  -6.6766e+005   8.6392e+005  -6.2369e+005
13   576    2.5389  -1.0904e+005   5.5086e+005   5.0000e+004   3.0089e+005   4.1221e+005   1.4996e+006   1.3244e+006  -6.6752e+005   8.6401e+005  -6.2359e+005
13   577    2.5389  -1.0904e+005   5.5086e+005   5.0000e+004   3.0089e+005   4.1221e+005   1.4996e+006   1.3244e+006  -6.6752e+005   8.6401e+005  -6.2359e+005
13   578    2.5389  -1.0904e+005   5.5086e+005   5.0000e+004   3.0089e+005   4.1221e+005   1.4996e+006   1.3244e+006  -6.6752e+005   8.6401e+005  -6.2359e+005
13   579    2.5389  -1.0904e+005   5.5086e+005   5.0000e+004   3.0089e+005   4.1221e+005   1.4996e+006   1.3244e+006  -6.6752e+005   8.6401e+005  -6.2359e+005
13   580    2.5389  -1.0904e+005   5.5086e+005   5.0000e+004   3.0089e+005   4.1221e+005   1.4996e+006   1.3244e+006  -6.6752e+005   8.6401e+005  -6.2359e+005
13   581    2.5389  -1.0904e+005   5.5086e+005   5.0000e+004   3.0089e+005   4.1221e+005   1.4996e+006   1.3244e+006  -6.6752e+005   8.6401e+005  -6.2359e+005
13   582    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0071e+005   4.1237e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2358e+005
13   583    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0071e+005   4.1237e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2358e+005
13   584    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0071e+005   4.1237e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2358e+005
13   585    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0071e+005   4.1237e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2358e+005
13   586    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0071e+005   4.1237e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2358e+005
13   587    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0071e+005   4.1237e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2358e+005
13   588    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0071e+005   4.1237e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2358e+005
13   589    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0071e+005   4.1237e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2358e+005
13   590    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   591    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   592    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
